,Year,Quarter,Year-Month,Order Date,Region,Category,Product Name,Unit Price,Quantity,Sales,Profit,Profit Margin
228,2023,2023Q4,2023-11,2023-11-18,North,Electronics,Camera,1194.11,6,7164.66,1442.72,0.20136614996385035
229,2023,2023Q3,2023-09,2023-09-12,East,Accessories,Mouse,205.39,1,205.39,54.54,0.26554359998052485
230,2023,2023Q2,2023-05,2023-05-26,North,Accessories,Keyboard,383.5,1,383.5,24.615,0.0641851368970013
231,2022,2022Q2,2022-05,2022-05-06,South,Accessories,Keyboard,291.144,5,1455.72,423.81,0.29113428406561703
232,2023,2023Q2,2023-05,2023-05-10,East,Electronics,Camera,1112.105,2,2224.21,364.04,0.16367159575759485
233,2022,2022Q4,2022-11,2022-11-04,West,Electronics,Smartphone,200.07999999999998,7,1400.56,80.49,0.05746986919517907
234,2022,2022Q4,2022-11,2022-11-07,East,Electronics,Tablet,566.0766666666667,6,3396.46,987.68,0.29079688852511143
235,2023,2023Q3,2023-08,2023-08-11,East,Electronics,Smartwatch,352.04,2,704.08,135.63,0.19263435973184864
236,2024,2024Q4,2024-10,2024-10-06,West,Accessories,Mouse,512.545,2,1025.09,78.565,0.07664205094186852
237,2022,2022Q1,2022-01,2022-01-19,South,Electronics,Camera,1175.015,4,4700.06,619.26,0.13175576482002357
238,2024,2024Q2,2024-04,2024-04-30,North,Electronics,Smartphone,446.04,2,892.08,222.51,0.24942830239440406
239,2023,2023Q4,2023-12,2023-12-26,East,Electronics,Laptop,871.1225,8,6968.98,1479.09,0.21223909381286787
240,2024,2024Q2,2024-04,2024-04-07,North,Electronics,Laptop,192.02857142857144,7,1344.2,300.88,0.22383573872935575
241,2022,2022Q4,2022-10,2022-10-18,West,Electronics,Camera,354.08,1,354.08,65.99,0.18637031179394487
242,2024,2024Q2,2024-04,2024-04-21,South,Accessories,Monitor,1017.07,3,3051.21,662.23,0.2170384863709807
243,2024,2024Q1,2024-03,2024-03-26,South,Electronics,Camera,134.26333333333335,3,402.79,106.87,0.2653243625710668
244,2022,2022Q4,2022-10,2022-10-31,North,Accessories,Monitor,714.194,5,3570.97,517.82,0.14500821905532674
245,2023,2023Q1,2023-03,2023-03-03,North,Accessories,Keyboard,547.1042857142858,7,3829.73,876.35,0.22882814193167664
246,2023,2023Q1,2023-02,2023-02-03,North,Accessories,Mouse,779.3916666666668,3,2338.175,121.32,0.051886620975761
247,2023,2023Q2,2023-04,2023-04-15,East,Accessories,Keyboard,559.87,1,559.87,158.68,0.2834229374676264
248,2023,2023Q2,2023-05,2023-05-09,East,Electronics,Smartphone,1057.24,4,4228.96,764.3,0.1807300139987136
249,2024,2024Q4,2024-11,2024-11-28,North,Accessories,Keyboard,448.89375,4,1795.575,171.09,0.0952842404243766
250,2022,2022Q1,2022-02,2022-02-05,West,Office,Printer,494.06875,8,3952.55,451.08,0.11412379350039847
251,2024,2024Q4,2024-11,2024-11-15,North,Accessories,Monitor,775.074,5,3875.37,768.74,0.19836557541602481
252,2023,2023Q4,2023-11,2023-11-13,West,Electronics,Smartwatch,427.06375,8,3416.51,478.9,0.14017228107044907
253,2022,2022Q1,2022-02,2022-02-19,West,Electronics,Tablet,908.52,1,908.52,222.58,0.24499185488486772
254,2024,2024Q2,2024-05,2024-05-06,South,Accessories,Headphones,1133.095,4,4532.38,987.32,0.21783698630741466
255,2023,2023Q3,2023-09,2023-09-23,North,Electronics,Laptop,1181.1666666666667,3,3543.5,941.37,0.2656610695639904
256,2024,2024Q3,2024-09,2024-09-14,East,Electronics,Laptop,854.0083333333333,12,10248.1,2157.14,0.21049170090065475
257,2023,2023Q1,2023-03,2023-03-17,South,Electronics,Smartwatch,639.0533333333333,9,5751.48,1196.23,0.20798646609220586
258,2023,2023Q3,2023-09,2023-09-29,East,Electronics,Camera,312.39,2,624.78,139.64,0.22350267294087517
259,2023,2023Q4,2023-12,2023-12-01,South,Electronics,Camera,508.21,1,508.21,151.29,0.29769189901812243
260,2022,2022Q1,2022-03,2022-03-14,West,Accessories,Keyboard,402.12125,4,1608.485,319.89,0.19887658262277857
261,2023,2023Q3,2023-07,2023-07-15,West,Electronics,Laptop,474.08500000000004,6,2844.51,581.0,0.2042531051042183
262,2022,2022Q2,2022-05,2022-05-29,West,Electronics,Smartphone,477.05600000000004,10,4770.56,517.2,0.10841494499597532
263,2023,2023Q1,2023-01,2023-01-16,South,Accessories,Monitor,116.04625,8,928.37,170.05,0.1831705031399119
264,2023,2023Q1,2023-03,2023-03-29,North,Accessories,Headphones,165.015,2,330.03,21.46,0.06502439172196468
265,2023,2023Q4,2023-11,2023-11-01,North,Electronics,Camera,257.0128571428571,7,1799.09,274.11,0.15236035995975744
266,2024,2024Q3,2024-09,2024-09-04,West,Electronics,Camera,1157.192,5,5785.96,1191.11,0.20586212141114005
267,2023,2023Q3,2023-07,2023-07-15,South,Accessories,Monitor,293.11,5,1465.55,149.62,0.1020913650165467
268,2024,2024Q4,2024-10,2024-10-27,West,Accessories,Monitor,183.11,2,366.22,31.23,0.08527660968816558
269,2024,2024Q3,2024-07,2024-07-19,South,Electronics,Camera,627.0600000000001,5,3135.3,277.28,0.08843810799604503
270,2024,2024Q1,2024-03,2024-03-03,North,Accessories,Keyboard,315.18,2,630.36,161.04,0.2554730630116124
271,2024,2024Q2,2024-04,2024-04-12,South,Accessories,Monitor,213.72,1,213.72,42.94,0.20091708777840164
272,2024,2024Q2,2024-06,2024-06-20,North,Accessories,Monitor,948.1825,4,3792.73,1092.85,0.288143369024423
273,2023,2023Q2,2023-06,2023-06-21,East,Accessories,Mouse,966.305,1,966.305,54.535,0.0564366323262324
274,2023,2023Q1,2023-01,2023-01-25,West,Accessories,Keyboard,1038.0575,4,4152.23,317.28,0.07641195213174608
275,2024,2024Q1,2024-02,2024-02-17,North,Electronics,Smartphone,516.0642857142857,7,3612.45,529.57,0.14659580063391883
276,2024,2024Q3,2024-09,2024-09-09,East,Electronics,Smartphone,1129.09,2,2258.18,280.76,0.12433021282625832
277,2022,2022Q3,2022-07,2022-07-09,South,Electronics,Camera,198.01,3,594.03,47.73,0.08034947729912631
278,2024,2024Q1,2024-03,2024-03-30,North,Accessories,Keyboard,834.0685714285713,7,5838.48,631.45,0.10815314944985682
279,2024,2024Q4,2024-12,2024-12-22,North,Accessories,Keyboard,173.1325,4,692.53,181.31,0.26180815271540586
280,2024,2024Q3,2024-09,2024-09-08,South,Accessories,Keyboard,852.285,1,852.285,154.53,0.18131258909871698
281,2023,2023Q4,2023-10,2023-10-12,East,Accessories,Mouse,791.165,3,2373.495,272.785,0.11492967122323831
282,2022,2022Q3,2022-08,2022-08-01,South,Electronics,Smartwatch,950.11625,8,7600.93,788.88,0.10378729971200892
283,2023,2023Q4,2023-11,2023-11-03,West,Electronics,Smartphone,387.12600000000003,5,1935.63,128.01,0.06613350692022751
284,2023,2023Q4,2023-12,2023-12-04,North,Electronics,Laptop,546.2733333333333,6,3277.64,612.58,0.18689666955492368
285,2023,2023Q2,2023-06,2023-06-30,West,Accessories,Keyboard,791.1466666666666,3,2373.44,408.3,0.17202878522313603
286,2023,2023Q1,2023-02,2023-02-01,North,Electronics,Smartphone,603.07125,8,4824.57,1187.93,0.24622505218081614
287,2022,2022Q2,2022-05,2022-05-09,South,Electronics,Camera,1193.44,1,1193.44,153.72,0.12880412923984447
288,2023,2023Q4,2023-12,2023-12-16,East,Electronics,Laptop,281.16,4,1124.64,185.88,0.16527955612462653
289,2022,2022Q1,2022-03,2022-03-20,North,Electronics,Smartphone,775.08375,16,12401.34,2593.68,0.20914514076704613
290,2024,2024Q3,2024-07,2024-07-28,North,Office,Printer,516.03125,8,4128.25,315.48,0.07641979046811603
291,2024,2024Q4,2024-11,2024-11-06,North,Electronics,Laptop,457.31,6,2743.86,209.32,0.07628669101193208
292,2023,2023Q1,2023-01,2023-01-01,West,Accessories,Keyboard,281.018,5,1405.09,194.33,0.13830430790910192
293,2023,2023Q1,2023-03,2023-03-18,North,Accessories,Keyboard,822.275,1,822.275,79.16,0.09626949621476999
294,2024,2024Q3,2024-09,2024-09-18,West,Accessories,Mouse,569.12,6,3414.72,396.92,0.1162379345890732
295,2024,2024Q3,2024-08,2024-08-19,East,Electronics,Laptop,409.0425,16,6544.68,1349.14,0.2061430047000006
296,2022,2022Q2,2022-06,2022-06-18,North,Electronics,Smartphone,885.1066666666667,6,5310.64,1293.82,0.2436278866577286
297,2022,2022Q2,2022-05,2022-05-29,West,Electronics,Smartwatch,239.08571428571426,7,1673.6,458.32,0.2738527724665392
298,2022,2022Q2,2022-06,2022-06-09,East,Electronics,Tablet,423.02,2,846.04,145.09,0.17149307361354074
299,2023,2023Q2,2023-05,2023-05-03,East,Electronics,Smartphone,985.87,2,1971.74,393.28,0.19945834643512836
300,2023,2023Q4,2023-11,2023-11-17,North,Electronics,Smartwatch,839.0777777777778,9,7551.7,894.4,0.11843690824582544
301,2022,2022Q1,2022-02,2022-02-08,North,Electronics,Tablet,171.06199999999998,5,855.31,217.16,0.25389624814394784
302,2023,2023Q4,2023-10,2023-10-23,South,Electronics,Camera,198.475,2,396.95,94.55,0.23819120796070034
303,2022,2022Q3,2022-08,2022-08-24,West,Electronics,Tablet,287.09125,8,2296.73,560.48,0.24403390907943032
304,2024,2024Q2,2024-05,2024-05-09,North,Accessories,Monitor,284.1666666666667,6,1705.0,199.94,0.11726686217008797
305,2023,2023Q1,2023-03,2023-03-12,East,Electronics,Smartphone,590.225,4,2360.9,522.32,0.22123766360286332
306,2022,2022Q4,2022-10,2022-10-05,East,Electronics,Smartphone,137.23333333333332,6,823.4,111.46,0.13536555744474132
307,2024,2024Q2,2024-05,2024-05-23,South,Accessories,Mouse,498.05333333333334,3,1494.16,178.5,0.11946511752422766
308,2024,2024Q3,2024-07,2024-07-11,South,Electronics,Camera,351.06,5,1755.3,358.01,0.20395943713325357
309,2022,2022Q3,2022-08,2022-08-22,South,Electronics,Camera,549.0511111111111,9,4941.46,894.52,0.18102342222743886
310,2024,2024Q4,2024-10,2024-10-11,South,Electronics,Smartphone,1093.028,10,10930.28,1439.84,0.13172947079123315
311,2024,2024Q4,2024-11,2024-11-09,South,Electronics,Tablet,1174.24,3,3522.72,285.91,0.08116171594676842
312,2024,2024Q2,2024-04,2024-04-01,West,Electronics,Tablet,276.0,6,1656.0,139.86,0.08445652173913044
313,2023,2023Q2,2023-06,2023-06-10,East,Accessories,Keyboard,1192.8,1,1192.8,320.13,0.2683853118712274
314,2023,2023Q2,2023-05,2023-05-15,West,Electronics,Tablet,385.106,5,1925.53,204.74,0.10632916651519322
315,2022,2022Q2,2022-06,2022-06-08,West,Electronics,Tablet,211.055,8,1688.44,337.33,0.19978796996043685
316,2023,2023Q2,2023-06,2023-06-26,South,Accessories,Headphones,260.02,1,260.02,16.81,0.0646488731636028
317,2022,2022Q1,2022-01,2022-01-19,West,Accessories,Monitor,976.018,5,4880.09,1250.66,0.2562780604456065
318,2024,2024Q2,2024-04,2024-04-10,West,Accessories,Keyboard,162.00857142857143,7,1134.06,179.74,0.1584924959878666
319,2022,2022Q2,2022-06,2022-06-10,North,Electronics,Laptop,1069.0344444444445,9,9621.31,1201.29,0.12485721798798709
320,2023,2023Q1,2023-02,2023-02-03,South,Accessories,Monitor,709.0825,4,2836.33,698.83,0.2463852936717519
321,2023,2023Q2,2023-05,2023-05-15,North,Office,Printer,651.0955555555555,9,5859.86,1153.89,0.19691426075025686
322,2022,2022Q3,2022-09,2022-09-11,South,Electronics,Smartwatch,1022.44,2,2044.88,460.03,0.22496674621493679
323,2023,2023Q3,2023-07,2023-07-01,South,Accessories,Monitor,612.84,1,612.84,174.52,0.2847725344298675
324,2022,2022Q1,2022-02,2022-02-18,North,Electronics,Smartwatch,630.2533333333333,3,1890.76,492.31,0.2603767797076308
325,2023,2023Q3,2023-09,2023-09-30,East,Electronics,Smartwatch,405.03200000000004,5,2025.16,168.82,0.08336131466155759
326,2022,2022Q3,2022-07,2022-07-07,North,Electronics,Camera,735.0749999999999,6,4410.45,893.27,0.20253488873017492
327,2022,2022Q3,2022-09,2022-09-27,West,Electronics,Smartwatch,952.1633333333333,6,5712.98,638.29,0.11172627945485544
328,2024,2024Q2,2024-04,2024-04-20,North,Electronics,Smartwatch,254.03,6,1524.18,178.36,0.11702029943969873
329,2024,2024Q2,2024-05,2024-05-24,North,Accessories,Keyboard,645.01,4,2580.04,528.705,0.20492124153113908
330,2024,2024Q4,2024-12,2024-12-29,East,Accessories,Mouse,739.2275,4,2956.91,451.6,0.1527270021745674
331,2023,2023Q2,2023-05,2023-05-07,West,Electronics,Smartphone,993.045,8,7944.36,2257.73,0.2841928110005085
332,2024,2024Q3,2024-09,2024-09-10,North,Electronics,Camera,363.026,5,1815.13,535.22,0.2948659324676469
333,2023,2023Q1,2023-03,2023-03-21,North,Accessories,Headphones,902.0166666666668,3,2706.05,546.97,0.20212856377376617
334,2023,2023Q2,2023-05,2023-05-05,North,Electronics,Laptop,678.18,2,1356.36,144.18,0.10629921259842522
335,2023,2023Q2,2023-06,2023-06-13,South,Electronics,Smartwatch,472.07,9,4248.63,964.12,0.22692491461953618
336,2024,2024Q2,2024-05,2024-05-02,North,Accessories,Monitor,659.005,6,3954.03,676.82,0.17117219646790743
337,2024,2024Q2,2024-04,2024-04-21,South,Electronics,Smartphone,1185.1083333333333,12,14221.3,1479.2,0.10401299459261812
338,2023,2023Q3,2023-07,2023-07-25,South,Accessories,Headphones,1159.1200000000001,7,8113.84,995.03,0.12263367283555011
339,2023,2023Q1,2023-01,2023-01-11,West,Accessories,Keyboard,933.2225,2,1866.445,335.595,0.17980438748529962
340,2024,2024Q3,2024-09,2024-09-27,West,Accessories,Mouse,677.0233333333333,6,4062.14,1087.17,0.26763479348323793
341,2024,2024Q4,2024-12,2024-12-03,North,Electronics,Smartwatch,496.44,1,496.44,93.31,0.18795826283135927
342,2023,2023Q3,2023-08,2023-08-24,East,Electronics,Smartwatch,276.17,4,1104.68,84.31,0.0763207444689865
343,2023,2023Q2,2023-05,2023-05-19,West,Electronics,Smartphone,758.2566666666667,6,4549.54,1324.0,0.2910184326327497
344,2022,2022Q2,2022-06,2022-06-13,North,Electronics,Smartwatch,557.0475,8,4456.38,1106.04,0.24819247909738396
345,2022,2022Q3,2022-08,2022-08-26,West,Accessories,Mouse,616.05625,4,2464.225,519.09,0.21065040732887624
346,2023,2023Q1,2023-01,2023-01-22,North,Electronics,Smartphone,435.16,8,3481.28,449.58,0.1291421546097987
347,2023,2023Q2,2023-06,2023-06-28,North,Accessories,Mouse,1039.0875,4,4156.35,847.09,0.2038062242111468
348,2022,2022Q3,2022-09,2022-09-04,West,Electronics,Smartphone,973.0825,4,3892.33,1052.72,0.2704601100112272
349,2024,2024Q3,2024-07,2024-07-18,South,Accessories,Mouse,202.6025,4,810.41,147.3,0.1817598499524932
350,2022,2022Q3,2022-09,2022-09-22,West,Accessories,Mouse,1125.445,1,1125.445,150.985,0.13415582280786714
351,2024,2024Q3,2024-07,2024-07-31,West,Accessories,Monitor,695.14,2,1390.28,316.31,0.22751532065483213
352,2023,2023Q2,2023-04,2023-04-21,South,Electronics,Camera,1031.19,5,5155.95,1325.16,0.257015680912344
353,2022,2022Q3,2022-07,2022-07-09,North,Electronics,Smartwatch,205.108,5,1025.54,262.91,0.2563625017064181
354,2024,2024Q3,2024-07,2024-07-31,South,Accessories,Mouse,595.11,3,1785.33,244.52,0.13696067393703126
355,2022,2022Q3,2022-09,2022-09-30,North,Electronics,Smartwatch,328.0377777777778,9,2952.34,605.85,0.20521010452725635
356,2023,2023Q1,2023-03,2023-03-30,North,Electronics,Tablet,205.03,8,1640.24,361.48,0.2203823830658928
357,2023,2023Q2,2023-04,2023-04-05,North,Accessories,Mouse,998.0033333333334,3,2994.01,638.59,0.21328920077087252
358,2022,2022Q2,2022-05,2022-05-22,West,Office,Printer,937.25,2,1874.5,271.5,0.1448386236329688
359,2023,2023Q3,2023-08,2023-08-19,North,Accessories,Mouse,751.02375,8,6008.19,871.76,0.1450952782784832
360,2023,2023Q3,2023-09,2023-09-06,East,Electronics,Camera,905.00375,8,7240.03,411.19,0.056793963560924476
361,2024,2024Q2,2024-06,2024-06-17,South,Accessories,Monitor,132.09,9,1188.81,348.31,0.2929904694610577
362,2022,2022Q4,2022-10,2022-10-13,North,Accessories,Monitor,725.1279999999999,5,3625.64,268.73,0.07411932789797113
363,2024,2024Q1,2024-03,2024-03-31,East,Electronics,Laptop,869.07875,8,6952.63,871.2,0.12530510037208942
364,2023,2023Q2,2023-05,2023-05-29,North,Electronics,Camera,117.04111111111109,9,1053.37,283.58,0.2692121476784036
365,2024,2024Q4,2024-12,2024-12-21,North,Accessories,Monitor,744.0511111111111,9,6696.46,1224.22,0.18281599531692866
366,2024,2024Q4,2024-10,2024-10-09,North,Accessories,Headphones,710.05,2,1420.1,93.59,0.06590380959087389
367,2022,2022Q4,2022-11,2022-11-28,South,Electronics,Laptop,392.01625,8,3136.13,494.26,0.15760188512593545
368,2023,2023Q1,2023-02,2023-02-10,West,Electronics,Camera,75.2,3,225.6,20.52,0.09095744680851064
369,2022,2022Q2,2022-05,2022-05-12,East,Accessories,Mouse,554.08,3,1662.24,375.04,0.22562325536625277
370,2022,2022Q3,2022-08,2022-08-02,North,Electronics,Smartphone,396.05625,16,6336.9,1494.66,0.23586611750224876
371,2023,2023Q4,2023-12,2023-12-31,East,Electronics,Smartphone,622.55,2,1245.1,209.14,0.16797044414103285
372,2022,2022Q2,2022-04,2022-04-03,North,Electronics,Tablet,411.03999999999996,3,1233.12,361.12,0.2928506552484754
373,2024,2024Q1,2024-01,2024-01-19,West,Electronics,Laptop,191.29333333333332,3,573.88,116.14,0.20237680351292953
374,2022,2022Q1,2022-02,2022-02-18,South,Electronics,Tablet,702.96,1,702.96,129.34,0.183993399339934
375,2024,2024Q2,2024-05,2024-05-14,South,Electronics,Laptop,604.04625,8,4832.37,1261.06,0.2609609777397012
376,2024,2024Q2,2024-05,2024-05-05,North,Electronics,Camera,866.0825,8,6928.66,1415.16,0.20424728591098423
377,2023,2023Q1,2023-02,2023-02-01,West,Accessories,Headphones,232.11999999999998,7,1624.84,436.13,0.2684141207749686
378,2023,2023Q2,2023-04,2023-04-01,North,Accessories,Headphones,68.88,1,68.88,10.39,0.15084204413472707
379,2023,2023Q1,2023-02,2023-02-16,West,Accessories,Keyboard,534.415,2,1068.83,85.71,0.08019048866517595
380,2023,2023Q4,2023-10,2023-10-17,North,Accessories,Keyboard,381.4,1,381.4,26.69,0.06997902464604092
381,2022,2022Q4,2022-10,2022-10-23,South,Accessories,Monitor,436.03999999999996,5,2180.2,400.01,0.18347399321163196
382,2024,2024Q3,2024-09,2024-09-12,North,Electronics,Laptop,317.0466666666667,18,5706.84,706.18,0.12374273678603219
383,2022,2022Q1,2022-03,2022-03-14,North,Electronics,Smartphone,660.09,4,2640.36,183.23,0.0693958399612174
384,2024,2024Q2,2024-04,2024-04-26,North,Accessories,Monitor,244.435,2,488.87,129.02,0.2639147421604926
385,2024,2024Q2,2024-04,2024-04-12,North,Electronics,Tablet,56.077999999999996,5,280.39,23.98,0.08552373479796
386,2024,2024Q4,2024-10,2024-10-03,East,Accessories,Keyboard,1445.0,1,1445.0,302.225,0.20915224913494812
387,2024,2024Q3,2024-07,2024-07-18,West,Electronics,Laptop,625.98,1,625.98,125.9,0.20112463656985846
388,2023,2023Q3,2023-07,2023-07-11,West,Electronics,Tablet,492.00625,8,3936.05,720.2,0.1829753178948438
389,2022,2022Q3,2022-09,2022-09-19,East,Electronics,Smartwatch,412.16499999999996,6,2472.99,363.38,0.14693953473325813
390,2022,2022Q2,2022-06,2022-06-19,West,Accessories,Mouse,213.8625,2,427.725,33.785,0.07898766730960312
391,2024,2024Q1,2024-02,2024-02-25,West,Accessories,Mouse,1740.105,1,1740.105,280.195,0.1610218923570704
392,2023,2023Q1,2023-03,2023-03-07,South,Electronics,Camera,846.19,1,846.19,103.3,0.12207660218154315
393,2022,2022Q1,2022-03,2022-03-09,North,Accessories,Keyboard,158.36,1,158.36,46.24,0.29199292750694616
394,2022,2022Q4,2022-12,2022-12-31,South,Accessories,Mouse,398.35375,4,1593.415,291.62,0.18301572408945568
395,2024,2024Q1,2024-02,2024-02-01,North,Accessories,Mouse,996.0357142857143,7,6972.25,969.43,0.13904119903904766
396,2024,2024Q2,2024-04,2024-04-15,East,Accessories,Mouse,436.3925,2,872.785,224.82,0.25758921154694453
397,2024,2024Q2,2024-05,2024-05-15,East,Electronics,Laptop,532.01,16,8512.16,745.9,0.08762758218830473
398,2022,2022Q2,2022-04,2022-04-14,South,Accessories,Keyboard,837.075,1,837.075,249.815,0.2984380133201923
399,2024,2024Q3,2024-09,2024-09-25,North,Electronics,Camera,811.05625,8,6488.45,1072.86,0.16534919742003096
400,2022,2022Q1,2022-03,2022-03-05,East,Electronics,Tablet,706.172,5,3530.86,803.86,0.22766691400961805
401,2022,2022Q3,2022-09,2022-09-03,North,Accessories,Mouse,316.4,1,316.4,43.725,0.13819532237673832
402,2024,2024Q4,2024-11,2024-11-09,North,Accessories,Monitor,525.0685714285714,7,3675.48,236.8,0.06442695919988682
403,2023,2023Q3,2023-09,2023-09-12,West,Electronics,Smartwatch,932.1183333333333,6,5592.71,926.42,0.16564778077175465
404,2023,2023Q1,2023-02,2023-02-11,East,Accessories,Keyboard,1072.055,3,3216.165,403.97,0.125606117845322
405,2023,2023Q3,2023-08,2023-08-27,East,Electronics,Camera,1023.0100000000001,3,3069.03,503.3,0.1639931835140093
406,2023,2023Q2,2023-05,2023-05-26,North,Accessories,Keyboard,414.0414285714286,7,2898.29,490.11,0.1691031608293166
407,2024,2024Q2,2024-05,2024-05-30,North,Electronics,Tablet,990.1775,4,3960.71,632.76,0.1597592350866385
408,2024,2024Q3,2024-07,2024-07-31,South,Electronics,Tablet,492.0466666666667,3,1476.14,85.16,0.05769100491823268
409,2023,2023Q4,2023-11,2023-11-14,East,Office,Printer,529.025,2,1058.05,298.69,0.28230234866027126
410,2023,2023Q4,2023-11,2023-11-27,South,Accessories,Monitor,243.08,5,1215.4,162.02,0.13330590752015797
411,2024,2024Q1,2024-03,2024-03-04,North,Electronics,Camera,68.33,3,204.99,20.43,0.09966339821454705
412,2024,2024Q4,2024-12,2024-12-24,West,Electronics,Tablet,591.1214285714286,7,4137.85,221.66,0.05356888239061348
413,2022,2022Q2,2022-05,2022-05-21,West,Electronics,Camera,50.086,5,250.43,16.81,0.06712454578125623
