Order Date,Product Name,Category,Region,Quantity,Sales,Profit
2024-04-11,Monitor,Accessories,North,9,5562.62,1258.12
2022-09-27,Smartphone,Electronics,East,8,9208.12,2595.33
2024-08-31,Smartphone,Electronics,West,8,9024.48,1093.42
2024-03-04,Camera,Electronics,West,9,7974.32,1965.96
2022-04-30,Monitor,Accessories,East,6,4944.09,1335.04
2024-07-05,Smartwatch,Electronics,West,9,4599.64,618.89
2024-03-21,Laptop,Electronics,East,6,4380.52,419.3
2024-10-20,Headphones,Accessories,South,2,2376.66,580.26
2023-01-03,Monitor,Accessories,South,9,6588.42,1800.9
2022-01-05,Mouse,Accessories,East,2,1872.76,360.04
2022-06-18,Camera,Electronics,North,5,5305.66,1389.25
2023-05-19,Tablet,Electronics,North,8,1608.26,332.12
2024-07-18,Monitor,Accessories,East,9,4977.33,745.81
2022-02-09,Smartphone,Electronics,East,7,4529.41,273.97
2024-04-15,Camera,Electronics,West,7,4690.51,319.42
2024-11-12,Keyboard,Accessories,East,4,2424.44,544.07
2024-11-27,Keyboard,Accessories,North,6,3594.59,610.77
2022-05-03,Keyboard,Accessories,North,7,3962.14,491.9
2024-03-14,Camera,Electronics,East,2,944.97,149.38
2022-12-20,Smartwatch,Electronics,West,6,6792.77,1787.97
2023-03-06,Tablet,Electronics,North,7,6804.91,1383.81
2024-09-20,Camera,Electronics,South,6,816.48,98.75
2022-07-10,Monitor,Accessories,North,6,5916.25,544.59
2022-06-17,Mouse,Accessories,South,5,5730.92,310.58
2024-05-13,Headphones,Accessories,East,7,8288.9,785.54
2022-06-24,Headphones,Accessories,South,2,2046.75,394.93
2022-06-05,Tablet,Electronics,East,9,5031.53,1149.48
2022-03-10,Keyboard,,South,9,1764.54,417.95
2022-07-23,Laptop,Electronics,South,16,3761.66,973.76
2023-12-25,Smartwatch,Electronics,West,2,200.59,10.45
2022-10-06,Mouse,Accessories,East,3,2688.08,476.77
2023-01-02,Laptop,Electronics,West,8,6432.82,427.62
2023-12-21,Camera,Electronics,East,8,8440.81,1504.18
2024-04-26,Tablet,Electronics,East,7,1582.75,208.42
2024-07-12,Laptop,Electronics,North,2,117.6,21.58
2022-03-26,Smartwatch,Electronics,West,8,608.6,163.18
2024-11-19,Smartphone,Electronics,North,3,183.64,41.82
2024-07-02,Monitor,Accessories,West,5,3105.31,744.26
2023-04-13,Monitor,Accessories,North,5,2450.61,485.18
2022-12-05,Laptop,Electronics,North,3,3024.53,622.29
2023-04-20,Printer,Office,East,4,3856.9,747.79
2024-03-11,Keyboard,Accessories,West,7,532.45,121.03
2023-02-19,Smartphone,Electronics,South,4,3152.7,307.62
2023-12-04,Monitor,Accessories,East,9,8586.11,1555.82
2022-10-21,Monitor,Accessories,South,2,1046.62,273.38
2022-02-15,Tablet,Electronics,West,4,3452.25,560.31
2022-03-12,Monitor,Accessories,West,4,2368.5,361.02
2022-10-20,Camera,Electronics,South,2,1924.48,422.25
2022-09-19,Laptop,Electronics,West,10,9161.58,2296.12
2024-11-02,Headphones,Accessories,East,5,3735.3,423.94
2023-05-13,Monitor,Accessories,North,4,2476.68,417.16
2023-07-13,Laptop,Electronics,South,4,325.76,33.02
2022-03-19,Keyboard,Accessories,East,2,1762.01,499.145
2023-05-27,Smartwatch,Electronics,South,8,6184.67,1796.9
2023-03-07,Monitor,Accessories,West,6,3750.1,645.69
2022-04-15,Mouse,Accessories,South,5,1465.02,424.64
2024-03-28,Camera,Electronics,North,4,4480.09,412.05
2024-02-29,Laptop,Electronics,North,8,1544.41,281.22
2024-01-21,Headphones,Accessories,North,9,7974.44,1181.04
2024-03-30,Printer,Office,East,5,5920.07,1679.15
2024-10-02,Smartwatch,Electronics,South,8,8792.73,2045.54
2023-12-18,Smartwatch,Electronics,East,1,294.47,52.37
2022-01-23,Camera,Electronics,East,7,1169.26,264.37
2024-02-14,Camera,Electronics,West,8,9232.61,880.52
2023-10-09,Headphones,Accessories,South,4,1396.36,135.48
2024-01-23,Camera,Electronics,North,9,10188.57,1408.18
2022-09-13,Monitor,Accessories,West,2,222.29,23.65
2024-04-03,Monitor,Accessories,West,2,1328.24,358.07
2024-08-02,Mouse,Accessories,West,3,1245.6,229.73
2022-08-18,Tablet,Electronics,South,2,960.95,124.02
2024-03-03,Smartphone,Electronics,West,9,5553.84,329.79
2023-09-10,Keyboard,Accessories,North,2,1790.28,236.76
2024-07-11,Keyboard,Accessories,West,4,1356.46,123.92
2024-05-06,Laptop,Electronics,North,1,632.66,89.14
2022-12-05,Keyboard,Accessories,South,0,180.655,29.4
2022-02-11,Printer,Office,West,9,7290.47,841.07
2024-03-08,Smartwatch,Electronics,South,4,2052.31,181.64
2024-05-21,Mouse,Accessories,North,1,921.005,56.425
2023-12-06,Mouse,Accessories,North,4,5296.675,1244.345
2022-08-28,Camera,Electronics,South,6,1218.08,129.36
2023-11-19,Mouse,Accessories,South,5,4240.43,426.41
2024-10-29,Keyboard,Accessories,East,1,113.34,19.26
2022-03-25,Camera,Electronics,East,6,5154.48,1072.8
2023-07-30,Mouse,Accessories,North,3,618.345,152.44
,Tablet,Electronics,South,1,1179.99,159.42
2023-05-21,Smartwatch,Electronics,North,7,6188.66,1231.3
2023-09-10,Headphones,Accessories,South,5,5085.66,1172.12
2022-05-02,Keyboard,Accessories,North,2,712.8,205.53
2023-02-03,Smartwatch,Electronics,East,6,648.71,62.25
2023-02-02,Mouse,Accessories,North,5,2735.66,483.2
2022-05-15,Smartwatch,Electronics,South,1,263.66,69.39
2023-12-05,Smartphone,Electronics,North,4,1752.88,133.36
2023-11-05,Mouse,Accessories,West,0,456.645,81.12
2024-10-13,Laptop,Electronics,South,18,1188.12,187.84
2024-06-17,Laptop,Electronics,East,7,7301.55,2026.43
2023-05-14,Headphones,Accessories,South,6,5754.8,1628.61
2024-01-18,Smartphone,Electronics,North,3,885.91,150.79
2024-12-30,Camera,Electronics,North,1,379.06,39.41
2024-05-04,Keyboard,Accessories,West,2,2156.42,194.24
2023-06-06,Mouse,Accessories,East,2,2515.145,270.365
2022-01-31,Smartphone,Electronics,West,2,1438.42,315.83
2022-04-07,Keyboard,Accessories,South,1,419.77,108.36
2022-02-24,Headphones,Accessories,East,3,3519.55,935.72
2022-04-03,Tablet,Electronics,East,8,2912.99,451.97
2023-02-20,Smartphone,Electronics,North,5,4005.45,226.09
2023-08-22,Smartwatch,Electronics,South,5,2075.38,271.71
2023-02-23,Laptop,Electronics,South,2,120.43,7.74
2024-08-12,Camera,Electronics,North,4,564.18,32.8
2023-10-01,Smartwatch,Electronics,East,2,486.13,62.58
2023-04-15,Smartwatch,Electronics,East,2,1488.44,342.87
2023-02-24,Laptop,Electronics,West,6,3096.28,277.68
2022-11-04,Smartwatch,Electronics,West,8,6488.17,1845.07
2024-04-11,Smartwatch,Electronics,West,4,4284.76,848.44
2022-07-05,Smartwatch,Electronics,North,8,1864.62,110.81
2024-05-08,Camera,Electronics,West,5,4435.1,954.12
2024-10-03,Camera,Electronics,East,4,3296.75,460.98
2023-05-05,Mouse,Accessories,East,1,390.255,108.96
2022-06-02,Smartwatch,Electronics,East,7,4396.15,962.61
2023-05-02,Keyboard,Accessories,South,6,1362.01,202.68
2022-01-13,Mouse,Accessories,East,3,1921.64,189.015
2022-04-07,Mouse,Accessories,South,5,1210.62,201.45
2023-07-18,Monitor,Accessories,West,6,3366.23,614.22
2024-06-07,Tablet,Electronics,West,9,6507.54,1075.51
2024-05-14,Mouse,Accessories,South,1,384.21,35.36
2022-01-05,Laptop,Electronics,South,10,7251.96,1127.9
2022-12-14,Tablet,Electronics,South,1,400.52,45.16
2022-02-22,Monitor,Accessories,North,5,2880.12,209.58
2023-02-08,Headphones,Accessories,South,2,1574.23,196.84
2024-09-13,Keyboard,Accessories,East,1,1239.12,292.185
2023-07-29,Headphones,Accessories,West,3,171.09,9.02
2024-11-20,Keyboard,Accessories,South,4,2268.26,313.565
2024-06-09,Headphones,Accessories,South,3,1308.97,73.28
2022-10-27,Laptop,Electronics,North,8,8096.52,1282.46
2022-05-29,Tablet,Electronics,East,9,4041.36,963.58
2024-05-24,Headphones,Accessories,South,5,5665.45,332.46
2023-11-29,Mouse,Accessories,South,3,3438.005,514.96
2023-03-02,Monitor,Accessories,South,1,617.22,145.37
2022-09-15,Monitor,Accessories,South,6,1440.42,130.4
2024-04-17,Smartwatch,Electronics,East,8,473.0,116.36
2023-06-30,Laptop,Electronics,North,5,5640.8,1227.77
2022-10-26,Headphones,Accessories,West,6,2640.88,668.12
2024-07-13,Smartphone,Electronics,South,3,768.73,72.67
2024-02-22,Keyboard,Accessories,South,1,725.41,81.96
2024-04-28,Headphones,Accessories,North,8,1080.33,210.69
2024-10-30,Headphones,Accessories,South,1,393.75,40.34
2024-06-11,Smartwatch,Electronics,North,4,1264.06,371.92
2022-09-03,Headphones,Accessories,South,9,4797.19,1193.95
2022-03-27,Tablet,Electronics,East,8,2080.45,151.14
2022-02-16,Camera,Electronics,West,4,3812.09,312.8
2024-02-25,Mouse,Accessories,West,2,1847.605,231.785
2022-01-31,Mouse,Accessories,South,0,579.92,172.11
2024-08-06,Tablet,Electronics,West,9,4150.0,605.52
2023-12-05,Keyboard,Accessories,East,2,1446.84,171.73
2024-07-24,Laptop,Electronics,South,1,225.58,48.82
2022-12-09,,,South,1,7139.73,720.04
2023-09-15,Tablet,Electronics,West,7,3164.62,166.4
2022-10-28,Smartwatch,Electronics,East,1,498.3,38.67
2024-09-13,Headphones,Accessories,North,5,2805.23,438.89
2022-11-01,Monitor,Accessories,East,5,5180.95,726.62
2022-06-07,Camera,Electronics,North,5,4045.8,203.35
2024-06-22,Laptop,Electronics,North,18,17587.12,4524.86
2024-08-08,Headphones,,South,8,2592.46,526.38
2022-02-08,Keyboard,Accessories,East,7,7819.37,1708.84
2024-07-11,Smartwatch,Electronics,North,7,2919.33,325.35
2023-12-02,Smartphone,Electronics,West,2,1736.36,388.09
2023-07-18,Smartwatch,Electronics,South,7,6293.41,389.22
2024-03-21,Headphones,Accessories,South,6,3684.95,477.02
2023-08-24,Keyboard,Accessories,South,4,3788.24,-7662.67
2023-08-22,Laptop,Electronics,West,16,16592.7,3768.36
2022-10-10,Tablet,Electronics,West,5,325.75,21.01
2024-08-16,Camera,Electronics,North,2,2216.25,444.36
2022-01-31,Laptop,Electronics,North,16,14128.2,3746.04
2024-08-08,Mouse,Accessories,East,9,2538.52,575.41
2022-01-18,Keyboard,Accessories,East,0,358.8,68.635
2022-01-12,Smartwatch,Electronics,East,8,3048.35,444.3
2024-02-19,Keyboard,Accessories,South,1,1035.385,81.615
2023-08-14,Camera,Electronics,East,5,3630.58,537.93
2022-04-13,Tablet,Electronics,East,7,896.6,219.98
2024-02-29,Tablet,Electronics,East,7,1981.17,311.44
2023-07-16,Headphones,Accessories,West,6,7140.56,605.22
2023-04-13,Monitor,Accessories,North,5,1015.87,85.06
2023-07-19,Smartwatch,Electronics,North,2,1678.42,372.78
2023-05-26,Tablet,Electronics,South,4,3260.67,969.76
2024-10-18,Headphones,Accessories,South,5,720.37,214.31
2022-06-18,Tablet,Electronics,South,9,3096.95,505.08
2024-09-06,Keyboard,Accessories,South,2,700.14,136.695
2023-02-05,Smartwatch,Electronics,North,4,508.55,37.94
2022-09-16,Tablet,Electronics,East,7,2646.61,380.83
2024-03-07,Mouse,Accessories,East,1,357.14,79.86
2023-12-28,Tablet,Electronics,North,1,373.9,53.15
2023-03-24,Smartphone,Electronics,East,2,533.0,111.04
2024-10-07,Smartphone,Electronics,North,4,344.48,25.7
2024-06-17,Smartphone,Electronics,North,7,1806.71,308.92
2024-06-28,Smartwatch,Electronics,West,7,3094.97,463.72
2024-06-02,Keyboard,Accessories,East,2,252.38,67.37
2022-04-27,Camera,Electronics,East,9,2691.09,761.16
2022-06-05,Smartwatch,Electronics,South,4,3236.3,655.18
2022-04-27,Laptop,Electronics,East,8,2153.94,249.12
2022-08-10,Tablet,Electronics,North,4,1428.18,160.54
2022-04-22,Keyboard,Accessories,East,5,1000.67,292.04
2022-06-10,Smartwatch,Electronics,South,9,3429.69,998.82
2023-10-17,Monitor,Accessories,West,5,4730.77,1416.1
2023-11-04,Monitor,Accessories,South,6,6630.06,512.6
2024-10-22,Camera,Electronics,South,7,2296.4,138.93
2023-01-15,Monitor,Accessories,East,7,7420.49,1107.31
2022-06-11,Keyboard,Accessories,South,7,4039.04,420.29
2023-05-19,Laptop,Electronics,East,2,990.42,76.87
2023-08-05,Laptop,Electronics,West,1,733.76,54.11
2024-01-24,Smartphone,Electronics,East,3,2421.86,334.61
2024-03-14,Keyboard,Accessories,East,8,832.67,214.81
2022-05-13,Smartwatch,Electronics,East,1,483.88,98.15
2023-02-27,Keyboard,Accessories,North,6,2508.45,480.48
2023-10-01,Keyboard,Accessories,North,7,4032.4,426.13
2022-04-15,Keyboard,Accessories,East,8,3208.9,840.97
2024-05-10,Smartwatch,Electronics,South,6,3402.59,857.61
2024-12-06,Headphones,Accessories,North,1,541.43,52.5
2022-02-08,Smartwatch,Electronics,West,7,1806.92,129.6
2024-08-03,Headphones,Accessories,South,3,2433.64,515.28
2023-11-10,Keyboard,Accessories,East,6,5880.58,454.19
2023-05-24,Mouse,Accessories,West,3,3375.51,451.5
2024-05-30,Tablet,Electronics,North,8,6960.84,1913.58
2024-08-06,Keyboard,Accessories,West,2,158.49,16.395
2022-10-10,Tablet,Electronics,North,9,1404.13,89.43
2024-03-08,Keyboard,Accessories,North,4,2911.81,239.11
2024-05-31,Tablet,Electronics,West,7,1169.6,69.41
2022-10-15,Smartwatch,Electronics,North,7,7154.6,1177.51
2024-01-29,Keyboard,Accessories,West,2,370.75,102.74
2024-03-16,Monitor,Accessories,West,1,430.5,113.57
2022-04-28,Smartwatch,Electronics,West,1,946.83,280.53
2024-05-20,Tablet,Electronics,South,8,984.44,73.84
2022-11-26,Keyboard,Accessories,East,4,733.545,186.085
2023-08-16,Smartphone,Electronics,South,-1,2444.72,155.42
2023-11-02,Mouse,Accessories,North,9,8640.61,1254.3
2023-07-17,Smartwatch,Electronics,West,9,3861.16,536.04
2022-07-24,Keyboard,Accessories,North,0,434.325,30.06
2024-11-03,Laptop,Electronics,South,18,3493.46,521.0
2024-08-19,Printer,Office,South,1,915.8,129.08
2024-09-15,Smartwatch,Electronics,East,9,3591.28,423.0
2023-01-28,Camera,Electronics,East,6,2562.65,612.36
2022-11-28,Smartwatch,Electronics,West,9,5382.85,1037.04
2024-11-18,Smartwatch,Electronics,East,4,2792.75,170.96
2023-05-23,Monitor,Accessories,West,7,6377.75,1332.86
2024-05-17,Smartphone,Electronics,East,16,10529.1,2103.0
2023-12-18,Laptop,Electronics,North,4,2693.8,393.0
2023-08-19,Camera,Electronics,South,7,7301.58,1311.65
2023-04-20,Keyboard,Accessories,South,2,2016.44,198.26
2022-06-30,Laptop,Electronics,North,12,2532.44,441.0
2023-04-11,Mouse,Accessories,West,1,70.37,17.59
,Camera,Electronics,East,8,6520.38,1073.62
2022-02-19,Keyboard,Accessories,East,0,291.005,14.955
2024-04-27,,na,South,1,504.92,143.12
2022-10-06,Monitor,Accessories,South,6,6834.39,1211.75
2022-10-01,Headphones,Accessories,West,8,5712.72,1191.02
2023-05-09,Laptop,Electronics,South,10,8971.86,695.98
2024-06-02,Headphones,Accessories,West,8,2304.7,291.46
2024-06-23,Mouse,Accessories,North,3,3288.09,407.78
2022-11-16,Keyboard,Accessories,South,9,10629.83,2843.54
2022-03-12,Camera,Electronics,East,1,706.49,153.59
2022-04-16,Headphones,Accessories,South,1,977.71,103.82
2023-04-16,Smartwatch,,South,4,776.22,73.16
2022-10-12,Tablet,Electronics,West,4,3932.72,309.43
2022-10-29,Keyboard,Accessories,East,1,631.89,184.23
2022-08-01,Keyboard,Accessories,East,4,3532.135,372.62
2023-04-20,Keyboard,Accessories,West,4,4740.82,746.77
2023-12-28,Tablet,Electronics,South,7,2009.61,183.19
2024-04-18,Smartphone,Electronics,East,2,2110.44,548.12
2024-09-26,Mouse,Accessories,West,1,95.28,6.97
2023-11-19,Smartwatch,Electronics,East,1,384.55,83.58
2023-04-23,Tablet,Electronics,North,3,3471.0,200.08
2023-06-20,Tablet,Electronics,West,4,2048.81,507.01
2022-08-05,Monitor,Accessories,South,8,9296.14,2581.06
2022-05-28,Laptop,Electronics,West,8,5272.72,1188.16
2024-01-18,Headphones,Accessories,East,1,619.9,127.58
2023-04-27,Laptop,Electronics,North,2,897.44,106.4
2022-06-10,Keyboard,Accessories,North,9,5004.13,1313.13
2023-12-05,Keyboard,Accessories,North,2,2358.495,352.495
,Printer,Office,West,9,7506.61,827.17
2024-01-11,Keyboard,Accessories,North,3,2047.605,441.78
2024-07-31,Smartwatch,Electronics,North,7,4459.05,1037.27
2022-10-31,Tablet,Electronics,South,5,620.33,62.49
2022-08-17,Smartwatch,Electronics,West,2,2362.43,185.89
2022-03-28,Printer,Office,North,2,606.64,154.99
2024-07-26,Camera,Electronics,East,4,1084.85,134.42
2022-02-04,Laptop,Electronics,North,16,5761.46,631.74
2023-04-20,Laptop,Electronics,West,16,9088.82,1454.1
2024-09-08,Mouse,Accessories,West,2,278.355,42.815
2023-11-30,Laptop,Electronics,North,5,505.62,71.97
2023-03-03,Tablet,Electronics,West,5,2595.35,774.2
2023-01-24,Headphones,Accessories,South,5,2820.4,737.68
2023-10-29,Keyboard,Accessories,East,1,509.22,148.605
2023-03-04,Laptop,Electronics,East,4,944.73,176.56
2023-08-30,Tablet,Electronics,East,1,610.19,44.99
2024-05-25,Camera,Electronics,South,4,912.48,81.65
2023-04-02,Monitor,Accessories,West,9,10413.88,1738.63
2024-02-14,Mouse,Accessories,West,1,574.47,86.945
2024-05-01,Monitor,Accessories,East,8,8824.84,597.1
2022-06-17,Headphones,Accessories,North,5,2240.12,159.58
2022-02-17,Camera,Electronics,North,2,1312.29,386.79
2023-02-02,Laptop,Electronics,South,9,10620.79,2946.93
2024-09-30,Tablet,Electronics,East,2,2178.05,574.4
2024-05-12,Monitor,Accessories,East,3,1671.84,94.52
2024-07-28,Monitor,Accessories,East,3,2025.34,355.59
2024-11-01,Mouse,Accessories,East,3,1443.27,177.66
2023-01-08,Headphones,Accessories,East,4,3280.77,826.94
2022-05-18,Tablet,Electronics,West,2,1768.81,375.86
2022-12-19,Camera,Electronics,West,7,6937.59,1753.02
2024-09-21,Smartwatch,Electronics,North,6,3012.73,307.47
2024-02-16,Smartphone,Electronics,East,12,8112.0,904.28
2024-08-03,Smartwatch,Electronics,West,1,952.09,179.4
2022-05-29,Smartphone,Electronics,North,3,1674.28,106.24
2024-02-13,Smartwatch,Electronics,East,5,4315.47,1019.91
2023-12-15,Mouse,Accessories,North,3,861.12,81.195
2022-09-14,Keyboard,Accessories,South,2,1447.71,167.175
2023-07-28,Tablet,Electronics,North,2,1280.13,335.22
2022-04-10,Headphones,Accessories,East,5,4295.83,414.42
2022-07-09,Keyboard,Accessories,North,6,3816.81,623.78
2024-04-09,Headphones,Accessories,East,7,6335.65,1137.08
2024-11-11,Mouse,Accessories,West,1,157.82,39.205
2024-11-27,Camera,Electronics,East,2,626.34,168.82
2024-05-23,Smartwatch,Electronics,South,1,1140.93,85.75
2022-11-16,Smartphone,Electronics,North,10,1180.84,105.1
2022-04-21,Tablet,Electronics,East,1,631.9,99.31
2024-09-04,Monitor,Accessories,South,8,1944.41,134.94
2024-03-24,Smartphone,Electronics,North,6,5100.25,1461.79
2024-09-24,Keyboard,Accessories,South,6,1092.5,176.52
2023-08-12,Monitor,Accessories,West,7,4662.93,1007.43
2023-01-18,Headphones,Accessories,West,7,4312.98,1088.34
2022-10-20,Mouse,Accessories,North,3,2028.24,407.55
2023-11-23,Headphones,Accessories,North,3,534.34,120.53
2023-07-11,Tablet,Electronics,South,5,4880.65,829.03
2024-10-25,Tablet,Electronics,West,8,8336.87,782.8
2023-05-08,Mouse,Accessories,North,8,9232.06,490.66
2022-01-07,Smartphone,Electronics,South,3,2031.67,466.25
2022-01-10,Smartwatch,Electronics,North,3,2412.28,640.35
2023-12-03,Smartphone,Electronics,East,2,2079.26,274.48
2023-01-03,Camera,Electronics,West,6,696.53,100.78
2024-06-26,Laptop,Electronics,North,16,12320.28,3234.64
2022-12-15,Camera,Electronics,East,3,447.44,58.4
2023-04-29,Keyboard,Accessories,West,6,6102.77,364.82
2024-04-03,Camera,Electronics,South,9,5085.19,1372.83
2024-08-16,Laptop,Electronics,North,14,6076.86,317.64
2024-03-11,Headphones,Accessories,West,1,882.42,215.24
2023-03-15,Monitor,Accessories,West,6,2490.85,720.06
2024-08-05,Camera,Electronics,North,1,635.35,101.09
2024-07-05,Laptop,Electronics,East,1,1083.71,152.5
2023-08-10,Keyboard,Accessories,West,3,360.12,72.13
2022-04-09,Smartwatch,Electronics,North,6,1242.1,87.37
2023-08-02,Smartwatch,Electronics,West,5,5845.85,978.75
2023-03-29,Smartwatch,Electronics,West,1,835.77,131.7
2022-05-16,Monitor,Accessories,South,2,2314.72,305.42
2023-02-04,Smartwatch,Electronics,East,7,6041.53,776.09
2022-03-23,Mouse,Accessories,North,1,184.675,9.61
2022-08-12,Tablet,Electronics,West,5,1635.55,321.84
2022-04-07,Keyboard,Accessories,West,1,1033.68,232.695
2022-03-04,Smartphone,Electronics,West,6,7128.15,544.54
2022-06-10,#NAME,,East,5,117111.09,12923.73
2022-06-18,Smartphone,Electronics,West,8,8032.04,1987.82
2024-12-16,Camera,Electronics,South,2,376.32,99.16
2024-06-22,Smartphone,Electronics,South,7,4144.24,426.39
2024-11-04,Camera,Electronics,South,4,2228.19,293.25
2022-11-15,Tablet,Electronics,West,1,1178.48,182.76
2024-04-27,Mouse,Accessories,North,5,2505.27,303.61
2024-02-28,Smartwatch,Electronics,West,4,1872.1,418.05
2023-12-29,Printer,Office,West,2,340.15,59.56
2023-03-08,Laptop,Electronics,West,2,1178.98,317.7
2023-12-12,Laptop,Electronics,West,3,2598.71,560.82
2022-02-17,Tablet,Electronics,North,1,502.08,92.31
2024-01-24,Laptop,Electronics,South,6,7152.74,1092.88
2023-02-07,Keyboard,Accessories,East,1,1206.5,234.135
2022-02-03,Keyboard,Accessories,West,2,2116.56,159.3
2024-12-16,Laptop,Electronics,North,1,707.36,100.16
2022-11-11,Mouse,Accessories,South,4,328.515,54.695
2024-10-14,Laptop,Electronics,South,10,10691.68,2120.92
2024-01-27,Tablet,Electronics,South,8,4032.93,251.05
2022-08-30,Camera,Electronics,South,4,3840.21,552.57
2023-01-23,Monitor,Accessories,East,5,575.51,47.35
2023-01-02,Laptop,Electronics,West,9,9315.36,1808.68
2024-11-25,Mouse,Accessories,East,7,3423.06,435.06
2023-11-07,Monitor,Accessories,South,6,3942.85,748.74
2024-07-15,Laptop,Electronics,South,4,1149.0,140.32
2022-03-02,Headphones,Accessories,North,7,952.95,215.51
2023-11-25,Smartphone,Electronics,West,9,9090.34,937.69
2022-05-10,Tablet,Electronics,West,2,1166.58,170.11
2024-01-09,Keyboard,Accessories,South,1,1462.82,216.975
2023-12-25,Camera,Electronics,South,5,3455.75,867.55
2022-12-06,Smartphone,Electronics,North,4,3229.62,662.6
2024-08-07,Mouse,Accessories,West,7,1771.62,171.26
2023-01-06,Printer,Office,South,6,5658.01,1504.97
2024-09-25,Mouse,Accessories,East,4,4230.25,757.53
2024-02-02,Laptop,Electronics,North,12,4393.88,1144.34
2024-07-05,Keyboard,Accessories,East,2,1696.74,500.56
2024-10-19,Keyboard,Accessories,North,2,1835.205,395.335
2024-10-10,Keyboard,Accessories,South,2,1468.13,102.275
2024-01-29,Monitor,Accessories,West,5,5165.49,283.6
2024-09-06,Camera,Electronics,East,5,5940.11,467.31
2023-06-07,Smartwatch,Electronics,East,6,2664.37,520.3
2024-08-22,Headphones,Accessories,North,4,1340.41,309.8
2022-10-15,Monitor,Accessories,East,9,9657.82,1233.47
2022-06-28,Camera,Electronics,North,8,2592.77,191.66
2023-06-10,Camera,Electronics,West,4,1168.07,135.36
2023-03-23,Headphones,Accessories,South,8,5920.18,1241.27
2022-02-17,Smartphone,Electronics,West,4,4520.6,536.94
2023-09-19,Printer,Office,West,8,7016.32,1490.07
2024-03-29,Headphones,Accessories,North,6,546.69,79.94
2024-12-02,Laptop,Electronics,East,2,1679.46,457.44
2024-07-24,Tablet,Electronics,South,8,5176.19,619.45
2023-04-02,Laptop,Electronics,West,4,280.09,24.9
2024-12-28,Monitor,Accessories,North,9,2097.6,210.59
2024-05-24,Mouse,Accessories,West,3,2316.3,399.58
2023-02-09,Keyboard,Accessories,North,4,1088.9,283.61
2023-09-17,Camera,Electronics,North,2,1314.85,391.55
2023-05-07,Mouse,Accessories,North,4,3980.205,402.055
2023-11-22,Printer,Office,North,8,2856.99,350.32
2022-06-16,Smartwatch,Electronics,West,4,1680.5,385.92
2024-11-20,Monitor,Accessories,North,4,4464.77,1069.63
2023-06-08,Smartphone,Electronics,East,6,2940.7,184.97
2022-06-12,Monitor,Accessories,West,8,1272.47,344.45
2022-09-06,Monitor,Accessories,North,3,3153.56,563.56
2024-03-23,Smartphone,Electronics,West,4,2536.01,285.72
2022-03-16,Tablet,Electronics,South,3,2508.94,431.53
2024-10-18,Tablet,Electronics,East,1,123.06,12.36
2023-07-30,Smartphone,Electronics,South,3,2379.95,148.68
2023-05-31,Smartwatch,Electronics,West,9,9054.3,644.36
2023-12-08,Camera,Electronics,South,9,9936.45,2797.45
2022-12-21,Smartphone,Electronics,East,1,393.55,41.05
2024-08-19,Printer,Office,East,2,308.74,35.32
2024-10-26,Tablet,Electronics,South,5,4900.4,347.25
2024-08-24,Laptop,Electronics,South,1,927.82,103.95
2023-11-23,Keyboard,Accessories,East,1,266.22,22.42
2024-07-20,Smartwatch,Electronics,East,8,3272.04,460.82
2022-12-10,Mouse,Accessories,East,5,4350.74,688.77
2024-07-27,Keyboard,Accessories,East,0,353.41,31.91
2024-05-24,Laptop,Electronics,North,6,427.96,61.36
2023-10-25,Smartphone,Electronics,East,4,3229.16,752.62
2023-02-09,Mouse,Accessories,West,8,6232.81,499.63
2023-02-03,Printer,Office,North,4,3864.16,717.45
2023-02-01,Mouse,Accessories,East,3,2472.305,379.23
2023-11-16,Printer,Office,South,4,4680.01,301.91
2022-01-29,Mouse,Accessories,South,8,2112.06,418.58
2022-04-24,Monitor,Accessories,East,6,7140.65,869.93
2022-10-19,Keyboard,Accessories,East,0,375.105,18.985
2022-08-12,Mouse,Accessories,East,4,392.19,39.23
2024-10-02,Laptop,Electronics,South,8,4817.56,1443.6
2023-09-13,Monitor,Accessories,East,2,2016.63,151.4
2022-07-25,Monitor,Accessories,South,4,464.86,47.93
2023-12-09,Headphones,Accessories,East,1,832.11,227.11
2022-04-23,Smartphone,Electronics,East,2,600.98,91.62
2024-07-06,Monitor,Accessories,North,6,2856.23,226.53
2022-12-10,Tablet,Electronics,West,5,3380.54,287.05
,Tablet,,North,5,400.08,86.52
2022-10-14,Camera,Electronics,North,1,722.73,49.7
2024-11-23,Laptop,Electronics,South,8,9192.64,1894.9
2023-04-08,Keyboard,Accessories,West,4,588.19,156.79
2022-07-21,Camera,Electronics,North,2,644.28,45.72
2022-11-07,Smartphone,Electronics,West,16,1088.26,81.56
2023-05-30,Monitor,Accessories,East,2,586.31,101.64
2022-04-30,Keyboard,Accessories,North,5,3835.92,229.11
2023-05-11,Keyboard,Accessories,South,9,1125.39,138.49
2023-09-11,Camera,Electronics,South,3,3399.51,489.36
2022-03-03,Monitor,Accessories,East,6,5370.81,1501.06
2024-03-30,Keyboard,Accessories,West,1,1165.595,209.63
2022-06-27,Laptop,Electronics,East,9,10728.73,1967.84
2023-03-02,Monitor,Accessories,West,8,9056.4,1860.37
2024-11-04,Monitor,Accessories,West,9,4581.88,250.06
